customerID,gender,Tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,Churn
0479-HMSWA,Female,26,105.45,2715.3,Two year,Fiber optic,Electronic check,No
0480-BIXDE,Female,19,96.8,1743.05,Month-to-month,Fiber optic,Electronic check,No
0480-KYJVA,Female,72,24.25,1784.5,Two year,No,Credit card (automatic),No
0481-SUMCB,Female,45,102.15,4735.35,One year,Fiber optic,Bank transfer (automatic),No
0484-FFVBJ,Male,32,64.85,2010.95,One year,DSL,Bank transfer (automatic),No
0484-JPBRU,Male,41,25.25,996.45,Month-to-month,No,Bank transfer (automatic),No
0485-ZBSLN,Male,65,24.75,1715.1,Two year,No,Credit card (automatic),No
0486-HECZI,Male,55,96.75,5238.9,Month-to-month,Fiber optic,Electronic check,Yes
0486-LGCCH,Male,11,19.65,225.75,Two year,No,Mailed check,No
0487-CRLZF,Female,49,74.45,3721.9,Two year,DSL,Bank transfer (automatic),No
0487-RPVUM,Male,61,99.4,5943.65,Month-to-month,Fiber optic,Bank transfer (automatic),No
0487-VVUVK,Male,25,19.15,477.6,Month-to-month,No,Mailed check,No
0488-GSLFR,Female,1,69.5,69.5,Month-to-month,Fiber optic,Electronic check,Yes
0489-WMEMG,Female,23,49.45,1119.35,One year,DSL,Electronic check,No
0491-KAPQG,Male,21,73.7,1558.7,Month-to-month,Fiber optic,Electronic check,No
0495-RVCBF,Female,1,79.7,79.7,Month-to-month,Fiber optic,Electronic check,Yes
0495-ZBNGW,Male,5,79.9,343.95,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0496-AHOOK,Male,24,74.4,1712.9,One year,DSL,Bank transfer (automatic),No
0504-HHAPI,Female,27,88.3,2467.75,Month-to-month,Fiber optic,Credit card (automatic),Yes
0505-SPOOW,Female,70,19.8,1397.65,Two year,No,Bank transfer (automatic),No
0506-LVNGN,Female,5,75.55,349.65,Month-to-month,Fiber optic,Credit card (automatic),Yes
0506-YLVKJ,Male,46,20.2,917.45,Two year,No,Mailed check,No
0508-OOLTO,Female,2,71.65,135.75,Month-to-month,Fiber optic,Electronic check,No
0508-SQWPL,Female,57,20.1,1087.7,Two year,No,Bank transfer (automatic),No
0511-JTEOY,Female,1,71.1,71.1,Month-to-month,Fiber optic,Mailed check,Yes
0512-FLFDW,Female,60,100.5,6029,One year,Fiber optic,Credit card (automatic),No
0513-RBGPE,Male,37,62.8,2278.75,Two year,DSL,Credit card (automatic),No
0515-YPMCW,Male,1,70.45,70.45,Month-to-month,Fiber optic,Mailed check,Yes
0516-OOHAR,Male,28,100.35,2799,One year,Fiber optic,Bank transfer (automatic),No
0516-QREYC,Female,24,20.3,459.95,Month-to-month,No,Mailed check,No
0516-UXRMT,Female,62,92.05,5755.8,One year,Fiber optic,Electronic check,No
0516-VRYBW,Female,18,20.15,390.85,One year,No,Bank transfer (automatic),Yes
0516-WJVXC,Female,5,54.2,308.25,Month-to-month,DSL,Electronic check,Yes
0519-DRGTI,Female,20,20.35,442.6,Month-to-month,No,Mailed check,No
0519-XUZJU,Female,1,70.75,70.75,Month-to-month,Fiber optic,Mailed check,Yes
0520-FDVVT,Male,35,102.35,3626.1,One year,Fiber optic,Bank transfer (automatic),Yes
0523-VNGTF,Female,52,50.5,2566.3,Month-to-month,DSL,Electronic check,No
0524-IAVZO,Female,30,85,2624.25,Month-to-month,Fiber optic,Electronic check,Yes
0526-SXDJP,Male,72,42.1,2962,Two year,DSL,Bank transfer (automatic),No
0529-ONKER,Male,15,75.65,1146.65,Month-to-month,Fiber optic,Electronic check,Yes
0530-IJVDB,Male,70,114.6,7882.5,Two year,Fiber optic,Electronic check,No
0531-XBKMM,Male,66,65.7,4378.9,Two year,DSL,Bank transfer (automatic),No
0531-ZZJWQ,Male,55,74,4052.4,Month-to-month,Fiber optic,Electronic check,No
0533-BNWKF,Female,55,85.45,4874.7,Month-to-month,Fiber optic,Electronic check,Yes
0533-UCAAU,Male,57,71.1,4140.1,One year,DSL,Credit card (automatic),No
0536-ACXIP,Female,72,109.55,8165.1,Two year,Fiber optic,Electronic check,No
0536-BGFMZ,Female,28,20.5,563.05,Month-to-month,No,Mailed check,No
0536-ESJEP,Male,54,74.55,4191.45,Two year,DSL,Bank transfer (automatic),No
0537-QYZZN,Male,24,79.85,1857.75,Month-to-month,Fiber optic,Electronic check,No
0541-FITGH,Female,2,62.15,113.1,Month-to-month,DSL,Mailed check,No
0547-HURJB,Male,12,21.05,235.8,Month-to-month,No,Credit card (automatic),No
0549-CYCQN,Male,51,79.6,3974.7,One year,Fiber optic,Bank transfer (automatic),No
0550-DCXLH,Male,13,73.35,931.55,Month-to-month,DSL,Mailed check,No
0556-FJEGU,Male,58,70.1,4048.95,Two year,DSL,Bank transfer (automatic),No
0557-ASKVU,Female,18,54.4,957.1,One year,DSL,Credit card (automatic),No
0559-CKHUS,Female,29,19.55,521.8,Two year,No,Mailed check,No
0562-FGDCR,Female,72,74.55,5430.65,Two year,DSL,Mailed check,No
0562-HKHML,Male,71,23.9,1626.4,Two year,No,Credit card (automatic),No
0562-KBDVM,Female,70,44.6,3058.15,Two year,DSL,Bank transfer (automatic),No
0564-JJHGS,Male,9,95.5,829.1,Month-to-month,Fiber optic,Electronic check,Yes
0564-MUUQK,Female,20,95.5,1916.2,Month-to-month,Fiber optic,Bank transfer (automatic),No
0565-IYCGT,Male,69,78.6,5356.45,One year,DSL,Credit card (automatic),Yes
0565-JUPYD,Male,63,104.5,6590.8,One year,Fiber optic,Credit card (automatic),No
0567-GGCAC,Female,7,61.4,438.9,Month-to-month,DSL,Electronic check,No
0567-XRHCU,Female,69,43.95,2960.1,Two year,DSL,Credit card (automatic),No
0568-ONFPC,Male,5,25.9,135,Month-to-month,No,Bank transfer (automatic),Yes
0570-BFQHT,Female,9,80.55,653.9,Month-to-month,Fiber optic,Electronic check,No
0572-ZJKLT,Female,46,99.65,4630.2,Two year,Fiber optic,Mailed check,No
0575-CUQOV,Male,60,97.95,5867,One year,Fiber optic,Electronic check,No
0576-WNXXC,Male,27,95.55,2510.2,Month-to-month,Fiber optic,Electronic check,Yes
0577-WHMEV,Female,16,90.7,1374.9,Month-to-month,Fiber optic,Electronic check,No
0578-SKVMF,Female,22,83.3,1845.9,Month-to-month,Fiber optic,Electronic check,Yes
0580-PIQHM,Female,41,101.6,3930.55,One year,Fiber optic,Bank transfer (automatic),No
0581-BXBUB,Female,4,72.75,317.75,Month-to-month,Fiber optic,Electronic check,No
0581-MDMPW,Female,24,88.95,2072.75,Month-to-month,Fiber optic,Credit card (automatic),No
0582-AVCLN,Female,38,20.3,743.05,Two year,No,Mailed check,No
0584-BJQGZ,Female,25,78.35,1837.9,Month-to-month,DSL,Bank transfer (automatic),No
0585-EGDDA,Male,40,80,3168.75,Month-to-month,Fiber optic,Electronic check,No
0587-DMGBH,Female,8,49.85,365.55,Month-to-month,DSL,Electronic check,Yes
0594-UFTUL,Male,13,19.85,252,Month-to-month,No,Mailed check,No
0595-ITUDF,Male,64,91.8,5960.5,Month-to-month,Fiber optic,Electronic check,No
0596-BQCEQ,Female,62,100.15,6283.3,Month-to-month,Fiber optic,Electronic check,Yes
0599-XNYDO,Female,20,69.8,1540.35,Month-to-month,Fiber optic,Bank transfer (automatic),No
0601-WZHJF,Male,14,46.35,667.7,Month-to-month,DSL,Electronic check,Yes
0602-DDUML,Female,57,69.75,3894.4,Two year,DSL,Mailed check,No
0603-OLQDC,Male,12,69.85,837.5,Month-to-month,DSL,Mailed check,No
0603-TPMIB,Female,59,25.45,1534.05,Two year,No,Mailed check,No
0604-THJFP,Female,59,75.95,4542.35,Two year,DSL,Credit card (automatic),No
0607-DAAHE,Male,53,19.75,1052.35,Two year,No,Bank transfer (automatic),Yes
0607-MVMGC,Male,45,78.75,3600.65,One year,DSL,Credit card (automatic),No
0608-JDVEC,Male,50,19.8,1013.2,Two year,No,Electronic check,No
0611-DFXKO,Male,20,89,1820.45,Month-to-month,Fiber optic,Mailed check,Yes
0612-RTZZA,Female,1,25.25,25.25,Month-to-month,DSL,Electronic check,Yes
0613-WUXUM,Female,70,19.2,1401.4,Two year,No,Mailed check,No
0616-ATFGB,Male,1,25.05,25.05,Month-to-month,DSL,Electronic check,Yes
0617-AQNWT,Female,64,47.85,3147.5,Two year,DSL,Electronic check,Yes
0617-FHSGK,Male,49,75.2,3678.3,Month-to-month,Fiber optic,Credit card (automatic),Yes
0618-XWMSS,Male,28,74.9,2068.55,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0619-OLYUR,Male,72,111.9,8071.05,Two year,Fiber optic,Credit card (automatic),No
0620-DLSLK,Female,13,81.9,1028.9,Month-to-month,Fiber optic,Mailed check,No
0620-XEFWH,Male,4,18.85,84.2,Month-to-month,No,Mailed check,No
0621-CXBKL,Female,53,18.7,1005.7,Two year,No,Mailed check,No
0621-HJWXJ,Female,63,81.55,5029.05,Month-to-month,Fiber optic,Bank transfer (automatic),No
0621-JFHOL,Female,10,29.6,299.05,Two year,DSL,Mailed check,No
0621-TSSMU,Male,56,19.95,1126.75,One year,No,Credit card (automatic),No
0621-TWIEM,Male,10,45.55,402.6,Month-to-month,DSL,Electronic check,Yes
0623-EJQEG,Male,65,93.55,6069.25,One year,Fiber optic,Electronic check,No
0623-GDISB,Female,1,48.45,48.45,Month-to-month,DSL,Bank transfer (automatic),No
0623-IIHUG,Female,21,41.9,840.1,Month-to-month,DSL,Electronic check,Yes
0625-AFOHS,Female,29,20.2,558.8,Two year,No,Mailed check,No
0626-QXNGV,Female,72,24.15,1776.45,Two year,No,Credit card (automatic),No
0628-CNQRM,Male,22,67.5,1544.05,One year,DSL,Bank transfer (automatic),Yes
0634-SZPQA,Female,23,90.05,2169.8,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0635-WKOLD,Male,40,70.75,2921.75,One year,DSL,Credit card (automatic),No
0637-KVDLV,Male,2,76.5,162.45,Month-to-month,Fiber optic,Electronic check,Yes
0637-UBJRP,Male,13,84.05,1095.3,Month-to-month,Fiber optic,Electronic check,Yes
0637-YLETY,Female,16,95.6,1555.65,Month-to-month,Fiber optic,Credit card (automatic),Yes
0639-TSIQW,Female,67,102.95,6886.25,Month-to-month,Fiber optic,Credit card (automatic),Yes
0640-YJTPY,Male,72,21,1493.75,Two year,No,Bank transfer (automatic),No
0641-EVBOJ,Male,3,82.3,214.4,Month-to-month,Fiber optic,Mailed check,No
0643-OKLRP,Female,47,80.35,3825.85,Month-to-month,Fiber optic,Electronic check,Yes
0644-OQMDK,Male,4,70.65,293.85,Month-to-month,Fiber optic,Electronic check,No
0650-BWOZN,Female,18,73.55,1359.45,Month-to-month,Fiber optic,Electronic check,No
0654-HMSHN,Male,21,104.4,2157.95,Month-to-month,Fiber optic,Electronic check,Yes
0654-PQKDW,Female,62,70.75,4263.45,One year,DSL,Bank transfer (automatic),No
0655-RBDUG,Male,7,98.05,713,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0655-YDGFJ,Male,29,48.95,1323.7,Month-to-month,DSL,Bank transfer (automatic),No
0657-DOGUM,Female,48,60.6,2985.25,One year,DSL,Bank transfer (automatic),No
0661-KBKPA,Male,53,78.75,3942.45,One year,DSL,Mailed check,No
0661-KQHNK,Female,6,19,105.5,One year,No,Credit card (automatic),No
0661-WCQNQ,Male,22,56.25,1292.2,One year,DSL,Credit card (automatic),No
0661-XEYAN,Female,1,25.8,25.8,Month-to-month,DSL,Mailed check,Yes
0665-XHDJU,Male,72,99.4,7285.7,Two year,Fiber optic,Electronic check,No
0666-UXTJO,Male,34,85.2,2874.45,Month-to-month,Fiber optic,Credit card (automatic),No
0667-NSRGI,Female,48,69.55,3435.6,One year,DSL,Mailed check,No
0668-OGMHD,Female,21,28.5,629.35,Month-to-month,DSL,Electronic check,No
0670-ANMUU,Male,71,97.65,6687.85,One year,Fiber optic,Credit card (automatic),No
0670-KDOMA,Female,1,20.25,20.25,Month-to-month,No,Mailed check,No
0673-IGUQO,Male,1,20.45,20.45,Month-to-month,No,Mailed check,No
0674-DGMAQ,Male,32,93.5,2970.8,Month-to-month,Fiber optic,Electronic check,No
0674-EYYZV,Female,1,54.65,54.65,Month-to-month,DSL,Electronic check,No
0674-GCDXG,Male,63,71.9,4479.2,Two year,DSL,Bank transfer (automatic),No
0675-NCDYU,Female,72,116.4,8543.25,Two year,Fiber optic,Credit card (automatic),No
0678-RLHVP,Female,53,105.55,5682.25,Two year,Fiber optic,Electronic check,No
0679-IDSTG,Female,1,69.25,69.25,Month-to-month,Fiber optic,Electronic check,Yes
0679-TDGAK,Male,50,75.5,4025.6,One year,DSL,Electronic check,No
0680-DFNNY,Male,15,101.1,1504.05,Month-to-month,Fiber optic,Electronic check,Yes
0682-USIXD,Female,21,86.05,1818.9,Month-to-month,Fiber optic,Electronic check,No
0684-AOSIH,Male,1,95,95,Month-to-month,Fiber optic,Electronic check,Yes
0685-MLYYM,Female,2,70.75,154.85,Month-to-month,Fiber optic,Electronic check,Yes
0687-ZVTHB,Male,65,72.45,4653.85,One year,DSL,Credit card (automatic),Yes
0689-DSXGL,Female,52,85.8,4433.3,Month-to-month,Fiber optic,Bank transfer (automatic),No
0689-NKYLF,Male,13,83.2,1060.6,Month-to-month,Fiber optic,Electronic check,Yes
0690-SRQID,Male,4,19.65,67.55,Month-to-month,No,Mailed check,No
0691-IFBQW,Female,46,110,4874.8,One year,Fiber optic,Electronic check,Yes
0691-JVSYA,Female,53,94.85,5000.2,One year,Fiber optic,Bank transfer (automatic),Yes
0691-NIKRI,Female,40,105.95,4335.2,One year,Fiber optic,Credit card (automatic),No
0696-UKTOX,Male,23,54.15,1312.45,Month-to-month,DSL,Electronic check,No
0697-ZMSWS,Male,4,85.65,338.9,Month-to-month,Fiber optic,Electronic check,Yes
0699-NDKJM,Female,57,58.75,3437.45,Month-to-month,DSL,Bank transfer (automatic),No
0701-RFGFI,Female,49,95.4,4613.95,Month-to-month,Fiber optic,Bank transfer (automatic),No
0701-TJSEF,Male,9,68.25,576.95,Month-to-month,DSL,Bank transfer (automatic),No
0702-PGIBZ,Male,4,101.7,364.55,Month-to-month,Fiber optic,Electronic check,Yes
0704-VCUMB,Female,61,20.25,1278.8,Two year,No,Credit card (automatic),No
0707-HOVVN,Female,70,75.5,5212.65,Two year,DSL,Bank transfer (automatic),No
0708-LGSMF,Male,13,65.85,902.25,Month-to-month,DSL,Electronic check,No
0708-SJDIS,Female,34,65,2157.5,Month-to-month,DSL,Mailed check,No
0709-TVGUR,Female,9,74.55,622.9,Month-to-month,Fiber optic,Electronic check,Yes
0716-BQNDX,Male,57,93.75,5625.55,Two year,Fiber optic,Electronic check,No
0719-SYFRB,Female,12,61.65,713.75,Month-to-month,DSL,Mailed check,Yes
0722-SVSFK,Female,7,100.4,715,Month-to-month,Fiber optic,Electronic check,No
0722-TROQR,Female,4,74.9,321.75,Month-to-month,Fiber optic,Electronic check,Yes
0723-DRCLG,Female,1,74.45,74.45,Month-to-month,Fiber optic,Electronic check,Yes
0723-FDLAY,Male,44,85.25,3704.15,One year,DSL,Bank transfer (automatic),No
0723-VSOBE,Female,45,34.2,1596.6,One year,DSL,Electronic check,No
0725-CXOTM,Female,36,89.65,3348.1,One year,DSL,Credit card (automatic),No
0727-BMPLR,Female,55,100,5509.3,One year,Fiber optic,Electronic check,Yes
0727-BNRLG,Male,69,97.65,6743.55,Two year,Fiber optic,Credit card (automatic),No
0727-IWKVK,Male,9,79.9,741.7,Month-to-month,Fiber optic,Electronic check,Yes
0730-BGQGF,Male,71,90.3,6287.3,Two year,DSL,Credit card (automatic),No
0730-KOAVE,Male,30,94.3,2679.7,Month-to-month,Fiber optic,Credit card (automatic),No
0731-EBJQB,Female,52,20.4,1090.65,One year,No,Electronic check,No
0732-OCQOC,Female,52,25.05,1270.25,Two year,No,Bank transfer (automatic),No
0733-VUNUW,Male,24,55.65,1400.55,Month-to-month,DSL,Bank transfer (automatic),Yes
0734-OXWBT,Male,3,70.7,225.65,Month-to-month,DSL,Mailed check,No
0739-UUAJR,Female,72,53.8,3952.45,Two year,DSL,Credit card (automatic),No
0742-LAFQK,Male,72,99.15,7422.1,Two year,Fiber optic,Electronic check,No
0742-MOABM,Male,4,50.05,179.35,Month-to-month,DSL,Mailed check,Yes
0742-NXBGR,Female,1,82.3,82.3,Month-to-month,Fiber optic,Electronic check,Yes
0743-HNPFG,Female,51,69.75,3562.5,One year,DSL,Credit card (automatic),No
0743-HRVFF,Female,51,56.15,2898.95,One year,DSL,Electronic check,No
0744-BIKKF,Male,72,86.65,6224.8,Two year,DSL,Bank transfer (automatic),No
0744-GKNGE,Female,64,86.8,5327.25,Month-to-month,Fiber optic,Bank transfer (automatic),No
0746-JTRFU,Male,2,25.05,56.35,Month-to-month,DSL,Electronic check,Yes
0748-RDGGM,Male,70,109.5,7534.65,One year,Fiber optic,Bank transfer (automatic),Yes
0749-IRGQE,Female,13,45.3,528.45,Month-to-month,DSL,Electronic check,No
0750-EBAIU,Male,52,91.25,4738.3,One year,Fiber optic,Electronic check,No
0750-EKNGL,Male,7,20.75,141.1,Month-to-month,No,Mailed check,No
0754-EEBDC,Male,4,19.9,76.65,Two year,No,Mailed check,No
0754-UKWQP,Male,2,95.85,197.7,Month-to-month,Fiber optic,Electronic check,Yes
0756-MPZRL,Male,46,33.7,1537.85,One year,DSL,Credit card (automatic),No
0757-WCUUZ,Male,54,63.35,3409.1,Two year,DSL,Credit card (automatic),No
0761-AETCS,Female,1,19.3,19.3,Month-to-month,No,Electronic check,Yes
0769-MURVM,Female,72,65.7,4575.35,Two year,DSL,Bank transfer (automatic),No
0771-CHWSK,Male,66,74.6,4798.4,Two year,DSL,Credit card (automatic),No
0771-WLCLA,Female,16,112.95,1882.55,Month-to-month,Fiber optic,Electronic check,No
0772-GYEQQ,Male,3,88.35,262.05,Month-to-month,Fiber optic,Mailed check,Yes
0774-IFUVM,Male,11,65.15,723.35,Month-to-month,DSL,Bank transfer (automatic),No
0774-RMNUW,Female,71,59.7,4122.65,Two year,DSL,Bank transfer (automatic),No
0778-NELLA,Male,9,34.7,296.1,Month-to-month,DSL,Credit card (automatic),Yes
0780-XNZFN,Male,57,20.65,1125.6,Two year,No,Bank transfer (automatic),No
0781-LKXBR,Male,9,100.5,918.6,Month-to-month,Fiber optic,Electronic check,Yes
0784-GTUUK,Male,62,23.75,1446.8,One year,No,Credit card (automatic),No
0784-ZQJZX,Male,72,19.9,1529.65,Two year,No,Credit card (automatic),No
0786-IVLAW,Female,66,108.1,7238.6,One year,Fiber optic,Bank transfer (automatic),No
0786-VSSUD,Male,16,39,679.85,Month-to-month,DSL,Mailed check,Yes
0787-LHDYT,Male,16,20.6,330.25,Month-to-month,No,Credit card (automatic),No
0788-DXBFY,Male,58,19.55,1108.8,One year,No,Electronic check,No
0793-TWELN,Female,4,80.15,319.85,Month-to-month,Fiber optic,Electronic check,No
0794-YVSGE,Male,72,20.3,1401.15,Two year,No,Bank transfer (automatic),No
0795-GMVQO,Male,67,109.9,7332.4,One year,Fiber optic,Credit card (automatic),No
0795-LAFGP,Male,71,90.4,6668.05,Two year,DSL,Electronic check,No
0795-XCCTE,Male,72,25.4,1809.35,Two year,No,Bank transfer (automatic),No
0799-DDIHE,Female,15,46.3,639.45,Month-to-month,DSL,Electronic check,No
0804-XBFBV,Female,11,25.2,321.05,Month-to-month,DSL,Electronic check,No
0804-YGEQV,Female,43,24.45,993.15,One year,No,Bank transfer (automatic),No
0807-ZABDG,Female,3,55.1,154.65,Month-to-month,DSL,Mailed check,Yes
0810-BDHAW,Female,24,78.4,1832.4,One year,DSL,Electronic check,No
0810-DHDBD,Female,52,74,3877.65,One year,DSL,Credit card (automatic),No
0811-GSDTP,Female,13,30.15,382.2,Month-to-month,DSL,Electronic check,No
0812-WUPTB,Male,1,70.85,70.85,Month-to-month,Fiber optic,Mailed check,Yes
0813-TAXXS,Male,55,77.8,4323.35,Two year,DSL,Bank transfer (automatic),No
0815-MFZGM,Female,42,99,4135,Two year,Fiber optic,Credit card (automatic),No
0816-TSPHQ,Male,2,20.75,44.2,Month-to-month,No,Mailed check,No
0817-HSUSE,Male,1,75.5,75.5,Month-to-month,DSL,Electronic check,No
0818-OCPZO,Male,27,81.45,2122.05,Month-to-month,Fiber optic,Electronic check,Yes
0820-FNRNX,Male,17,66.7,1077.05,Month-to-month,DSL,Mailed check,No
0822-GAVAP,Female,2,34.7,62.25,Month-to-month,DSL,Electronic check,Yes
0822-QGCXA,Female,27,83.85,2310.2,Month-to-month,DSL,Electronic check,No
0823-HSCDJ,Male,52,49.15,2550.9,Month-to-month,DSL,Electronic check,Yes
0824-VWDPO,Female,45,96.75,4442.75,One year,Fiber optic,Bank transfer (automatic),No
0825-CPPQH,Female,71,19.1,1372.45,Two year,No,Credit card (automatic),No
0827-ITJPH,Male,36,18.55,689,Two year,No,Credit card (automatic),No
0829-DDVLK,Female,15,20.1,302.45,One year,No,Credit card (automatic),No
0829-XXPLX,Female,20,89.4,1871.15,Month-to-month,Fiber optic,Bank transfer (automatic),No
0831-JNISG,Male,71,19.8,1396.25,Two year,No,Mailed check,No
0835-DUUIQ,Female,24,21.05,531.55,One year,No,Bank transfer (automatic),No
0835-JKADZ,Female,71,111.25,7984.15,Two year,Fiber optic,Electronic check,No
0836-SEYLU,Male,9,40.65,328.95,Month-to-month,DSL,Mailed check,Yes
0839-JTCUD,Female,66,89.9,5958.85,Two year,DSL,Credit card (automatic),No
0839-QNXME,Female,30,19.4,578.5,Two year,No,Credit card (automatic),No
0840-DCNZE,Male,47,86.95,4138.9,One year,DSL,Bank transfer (automatic),No
0840-DFEZH,Female,7,75.35,564.65,Month-to-month,Fiber optic,Electronic check,No
0841-NULXI,Male,1,35.55,35.55,Month-to-month,DSL,Electronic check,Yes
0842-IWYCP,Female,46,44.95,2168.9,Month-to-month,DSL,Bank transfer (automatic),No
0843-WTBXE,Male,53,85.45,4517.25,Month-to-month,Fiber optic,Bank transfer (automatic),Yes
0847-HGRML,Male,62,20,1250.1,Two year,No,Bank transfer (automatic),No
0848-SOMKO,Male,70,48.4,3442.8,Two year,DSL,Bank transfer (automatic),No
0848-ZGQIJ,Female,16,94.65,1461.15,Month-to-month,Fiber optic,Bank transfer (automatic),No
0851-DFJKB,Female,15,58.95,955.15,Month-to-month,DSL,Electronic check,No
0853-NWIFK,Female,45,100.3,4483.95,One year,Fiber optic,Electronic check,No
0853-TWRVK,Male,72,105.6,7581.5,Two year,Fiber optic,Bank transfer (automatic),No
0854-UYHZD,Female,13,19.55,265.3,Two year,No,Mailed check,No
0856-NAOES,Male,6,60.9,414.1,Month-to-month,DSL,Mailed check,No
0859-YGKFW,Male,18,20.05,345.9,One year,No,Bank transfer (automatic),No
0862-PRCBS,Female,68,103.75,7039.45,Two year,Fiber optic,Credit card (automatic),No
0864-FVJNJ,Female,64,113.35,7222.75,One year,Fiber optic,Electronic check,No
0866-QLSIR,Female,34,64.4,2088.75,One year,DSL,Mailed check,Yes
0867-LDTTC,Male,5,75.15,392.65,Month-to-month,DSL,Bank transfer (automatic),No
0867-MKZVY,Female,20,82.4,1592.35,Month-to-month,Fiber optic,Electronic check,Yes
